2024-07-18 09:48:22.965 | INFO     | __main__:omprint:28 - --------------------------------------------
2024-07-18 09:48:22.965 | INFO     | __main__:omprint:28 - Servidor Flask corriendo en el puerto 6547
2024-07-18 09:48:22.965 | INFO     | __main__:omprint:28 - --------------------------------------------
2024-07-18 09:49:37.053 | INFO     | __main__:omprint:28 - carousel_div: JSHandle@node
2024-07-18 09:49:37.090 | INFO     | __main__:omprint:28 - img_elements: [<JSHandle preview=JSHandle@<img class="f800-image" aria-describedby="photo-descr…/>>, <JSHandle preview=JSHandle@node>, <JSHandle preview=JSHandle@node>, <JSHandle preview=JSHandle@node>, <JSHandle preview=JSHandle@node>, <JSHandle preview=JSHandle@node>, <JSHandle preview=JSHandle@node>, <JSHandle preview=JSHandle@node>, <JSHandle preview=JSHandle@node>, <JSHandle preview=JSHandle@node>, <JSHandle preview=JSHandle@node>, <JSHandle preview=JSHandle@node>, <JSHandle preview=JSHandle@node>, <JSHandle preview=JSHandle@node>, <JSHandle preview=JSHandle@node>, <JSHandle preview=JSHandle@node>, <JSHandle preview=JSHandle@node>, <JSHandle preview=JSHandle@node>, <JSHandle preview=JSHandle@node>, <JSHandle preview=JSHandle@node>, <JSHandle preview=JSHandle@node>, <JSHandle preview=JSHandle@node>, <JSHandle preview=JSHandle@node>, <JSHandle preview=JSHandle@node>, <JSHandle preview=JSHandle@node>]
2024-07-18 09:49:37.103 | INFO     | __main__:omprint:28 - src: /rimg/himg/c2/0d/b8/vrbo-8258443-340b7c-221479.jpg?width=836&height=607&crop=true
2024-07-18 09:49:37.104 | INFO     | __main__:omprint:28 - full_url: https://www.kayak.com/rimg/himg/c2/0d/b8/vrbo-8258443-340b7c-221479.jpg
2024-07-18 09:49:37.112 | INFO     | __main__:omprint:28 - src: /rimg/himg/f2/be/ff/vrbo-8258443-763ec8-246755.jpg?width=836&height=607&crop=true
2024-07-18 09:49:37.112 | INFO     | __main__:omprint:28 - full_url: https://www.kayak.com/rimg/himg/f2/be/ff/vrbo-8258443-763ec8-246755.jpg
2024-07-18 09:49:37.119 | INFO     | __main__:omprint:28 - src: /rimg/himg/5f/91/0c/vrbo-8258443-4cc40c-204630.jpg?width=836&height=607&crop=true
2024-07-18 09:49:37.120 | INFO     | __main__:omprint:28 - full_url: https://www.kayak.com/rimg/himg/5f/91/0c/vrbo-8258443-4cc40c-204630.jpg
2024-07-18 09:49:37.128 | INFO     | __main__:omprint:28 - src: /rimg/himg/ea/88/fd/vrbo-8258443-ec6c5d-310339.jpg?width=836&height=607&crop=true
2024-07-18 09:49:37.128 | INFO     | __main__:omprint:28 - full_url: https://www.kayak.com/rimg/himg/ea/88/fd/vrbo-8258443-ec6c5d-310339.jpg
2024-07-18 09:49:37.138 | INFO     | __main__:omprint:28 - src: /rimg/himg/bd/bb/34/vrbo-8258443-8598b6-105108.jpg?width=836&height=607&crop=true
2024-07-18 09:49:37.139 | INFO     | __main__:omprint:28 - full_url: https://www.kayak.com/rimg/himg/bd/bb/34/vrbo-8258443-8598b6-105108.jpg
2024-07-18 09:49:37.145 | INFO     | __main__:omprint:28 - src: /rimg/himg/ba/77/ed/vrbo-8258443-21434c-188093.jpg?width=836&height=607&crop=true
2024-07-18 09:49:37.145 | INFO     | __main__:omprint:28 - full_url: https://www.kayak.com/rimg/himg/ba/77/ed/vrbo-8258443-21434c-188093.jpg
2024-07-18 09:49:37.152 | INFO     | __main__:omprint:28 - src: /rimg/himg/50/a1/91/vrbo-8258443-c85e0c-318893.jpg?width=836&height=607&crop=true
2024-07-18 09:49:37.153 | INFO     | __main__:omprint:28 - full_url: https://www.kayak.com/rimg/himg/50/a1/91/vrbo-8258443-c85e0c-318893.jpg
2024-07-18 09:49:37.161 | INFO     | __main__:omprint:28 - src: /rimg/himg/64/ce/9d/expedia_group-8258443-0b778467-204280.jpg?width=836&height=607&crop=true
2024-07-18 09:49:37.161 | INFO     | __main__:omprint:28 - full_url: https://www.kayak.com/rimg/himg/64/ce/9d/expedia_group-8258443-0b778467-204280.jpg
2024-07-18 09:49:37.169 | INFO     | __main__:omprint:28 - src: /rimg/himg/4a/36/ea/expedia_group-8258443-cd377d99-191531.jpg?width=836&height=607&crop=true
2024-07-18 09:49:37.169 | INFO     | __main__:omprint:28 - full_url: https://www.kayak.com/rimg/himg/4a/36/ea/expedia_group-8258443-cd377d99-191531.jpg
2024-07-18 09:49:37.176 | INFO     | __main__:omprint:28 - src: /rimg/himg/0f/53/73/vrbo-8258443-d4ff82-335532.jpg?width=836&height=607&crop=true
2024-07-18 09:49:37.177 | INFO     | __main__:omprint:28 - full_url: https://www.kayak.com/rimg/himg/0f/53/73/vrbo-8258443-d4ff82-335532.jpg
2024-07-18 09:49:37.184 | INFO     | __main__:omprint:28 - src: /rimg/himg/c1/b6/bb/expedia_group-8258443-c29ee60a-159911.jpg?width=836&height=607&crop=true
2024-07-18 09:49:37.184 | INFO     | __main__:omprint:28 - full_url: https://www.kayak.com/rimg/himg/c1/b6/bb/expedia_group-8258443-c29ee60a-159911.jpg
2024-07-18 09:49:37.191 | INFO     | __main__:omprint:28 - src: /rimg/himg/82/78/7c/expedia_group-8258443-234f0315-216785.jpg?width=836&height=607&crop=true
2024-07-18 09:49:37.191 | INFO     | __main__:omprint:28 - full_url: https://www.kayak.com/rimg/himg/82/78/7c/expedia_group-8258443-234f0315-216785.jpg
2024-07-18 09:49:37.197 | INFO     | __main__:omprint:28 - src: /rimg/himg/b0/7f/34/vrbo-8258443-18c8f9-343817.jpg?width=836&height=607&crop=true
2024-07-18 09:49:37.198 | INFO     | __main__:omprint:28 - full_url: https://www.kayak.com/rimg/himg/b0/7f/34/vrbo-8258443-18c8f9-343817.jpg
2024-07-18 09:49:37.204 | INFO     | __main__:omprint:28 - src: /rimg/himg/28/27/21/vrbo-8258443-6c015b-351982.jpg?width=836&height=607&crop=true
2024-07-18 09:49:37.204 | INFO     | __main__:omprint:28 - full_url: https://www.kayak.com/rimg/himg/28/27/21/vrbo-8258443-6c015b-351982.jpg
2024-07-18 09:49:37.213 | INFO     | __main__:omprint:28 - src: /rimg/himg/90/ba/63/vrbo-8258443-f33a1a-284696.jpg?width=836&height=607&crop=true
2024-07-18 09:49:37.213 | INFO     | __main__:omprint:28 - full_url: https://www.kayak.com/rimg/himg/90/ba/63/vrbo-8258443-f33a1a-284696.jpg
2024-07-18 09:49:37.220 | INFO     | __main__:omprint:28 - src: /rimg/himg/f5/93/ec/vrbo-8258443-dd2c96-179538.jpg?width=836&height=607&crop=true
2024-07-18 09:49:37.220 | INFO     | __main__:omprint:28 - full_url: https://www.kayak.com/rimg/himg/f5/93/ec/vrbo-8258443-dd2c96-179538.jpg
2024-07-18 09:49:37.228 | INFO     | __main__:omprint:28 - src: /rimg/himg/5d/bf/17/expedia_group-8258443-ca3eb56e-179204.jpg?width=836&height=607&crop=true
2024-07-18 09:49:37.228 | INFO     | __main__:omprint:28 - full_url: https://www.kayak.com/rimg/himg/5d/bf/17/expedia_group-8258443-ca3eb56e-179204.jpg
2024-07-18 09:49:37.236 | INFO     | __main__:omprint:28 - src: /rimg/himg/67/f6/8f/vrbo-8258443-769298-145505.jpg?width=836&height=607&crop=true
2024-07-18 09:49:37.236 | INFO     | __main__:omprint:28 - full_url: https://www.kayak.com/rimg/himg/67/f6/8f/vrbo-8258443-769298-145505.jpg
